title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
1盒密封包装，内含6瓶原装Kirkland米诺地尔（含1个滴管），用于促进头发、胡须和眉毛生长。,1盒，共6瓶,28.58,https://cf.shopee.ph/file/ph-11134207-81ztn-mm8m5w7vcbgj42,http://shopee.ph/product/619019618/43669207009,Hair Care,Hair Treatment,IVCN2026042010333,340682000000,https://detail.1688.com/offer/913490696760.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,43669207009,28.58 ,五月热招,2
1盒密封包装，内含6瓶原装Kirkland米诺地尔（含1个滴管），用于促进头发、胡须和眉毛生长。,1盒（6瓶装）*2,105.6,https://cf.shopee.ph/file/ph-11134207-81ztk-mm8m7utqwz5u09,http://shopee.ph/product/619019618/43669207009,Hair Care,Hair Treatment,IVCN2026042010335,340682000000,https://detail.1688.com/offer/913490696760.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,43669207009,214.47 ,五月热招,2
The Ordinary 多肽生发精华液 60毫升,1瓶,5,https://cf.shopee.ph/file/ph-11134207-81ztd-mj86wqcpqoli98,http://shopee.ph/product/821191562/49754353573,Hair Care,Hair Treatment,IVCN2026042010337,345407000000,https://detail.1688.com/offer/1025657459771.html?spm=a26352.b28411319/2508.0.0,1688链接,04-21发布,49754353573,17.08 ,五月热招,2
Perspirex 走珠止汗露 20ml（原味/强效/舒适型）| 3-5 天无汗,原装，一瓶,7.5,https://cf.shopee.com.my/file/my-11134207-820l9-ml7eb225t2pt01,http://shopee.com.my/product/1739390679/44078928813,Bath & Body Care,Body Deodorants,IVCN2026042010339,345586000000,https://detail.1688.com/offer/995574965659.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,44078928813,11.84 ,五月热招,1
施华蔻 STRAIT GLATT 直发膏 |泰国制造| 400毫升,0号,26.3,https://cf.shopee.vn/file/sg-11134201-81zvg-mips8op0x15056,http://shopee.vn/product/118336491/48553805709,Hair Care,Hair Styling,IVCN2026042010341,355360000000,https://detail.1688.com/offer/556501761226.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b0fdc4f17762352426595494e0d69&token=lMwnxCsHhioS%2B9T%2BlzDkFfaZbESbRAsOV9TKN2oNsrml%2Brxe9eyjSvFYyLfYrzOe&tracelog=cps&clickid=c98eae3cb0af6099a24917ba31e13be6&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1613FC8198AE3C83CA7735D1F6C87FC5D6ADE164FFAABE5B76B859325DCD91A1B348394BC3CC3C62B9992F8828C4BE892515D1516CBB8B06E3BEB0A52482318C52D3C3B5B16458CBB0800A9E2B35E3DD44219FF756413C2C651B96889A32919141DCB9FDCDC21F38FC5E38B1BABC66107AA0EE10723DBD475AFBF8A027B04D602C9C9C9372A7D4456%26cbu_cps_trace_flag%3Dwrite,1688链接,04-21发布,48553805709,26.31 ,五月热招,1
Beauty Street 20克 SEVICH 蓬松定型哑光发粉 男女通用 蓬松造型,20克,8,https://cf.shopee.com.my/file/my-11134207-7rasd-mdo44z9wmf6085,http://shopee.com.my/product/1206023866/41328043350,Hair Care,Hair Styling,IVCN2026042010343,355436000000,https://detail.1688.com/offer/572696544316.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,41328043350,8.06 ,五月热招,1
skinavor 多效合一蛋白维生素 C 护发素 | 固色 | 柔顺秀发 | 焕活发根,蛋白质维生素C固色剂,0.83,https://cf.shopee.ph/file/cn-11134207-820l4-mggea2bmom4p06,http://shopee.ph/product/1650697968/45300590465,Hair Care,Hair and Scalp Conditioner,IVCN2026042010345,360050000000,https://detail.1688.com/offer/917142511764.html?spm=a26352.13672862.offerlist.14.519142b8YNe6fp&offerId=917142511764&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5952902986018&trace_log=normal&uuid=74fb74507ed3442fa897e17f9020e220&forcePC=1774517393039,1688链接,04-21发布,45300590465,0.84 ,五月热招,3
Skinavor 玫瑰烟酰胺亮白磨砂膏 美白去角质柔滑身体磨砂膏,Skinavor 玫瑰烟酰胺亮白磨砂膏 美白去角质柔滑身体磨砂膏,6.12,https://cf.shopee.ph/file/ph-11134207-81ztk-migd90bv5ybodc,http://shopee.ph/product/571638195/55803356390,Bath & Body Care,Body Scrub & Peel,IVCN2026042010347,360322000000,https://detail.1688.com/offer/733143005137.html?spm=a26352.13672862.offerlist.4.dc71afb4pv08oV&offerId=733143005137&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5247072079960&trace_log=normal&uuid=d037cafbf04a486b968ccec8af51e599&forcePC=1776221104463,1688链接,04-21发布,55803356390,6.13 ,五月热招,1
iCare Pharma 安替舒洗发水和草本清新沐浴露组合装 | 清洁头皮屑 – 帮助减少背部痤疮,改进型连招,20.8,https://cf.shopee.vn/file/vn-11134207-81ztc-mmibpwst296s10,http://shopee.vn/product/286107128/54405048166,Hair Care,Shampoo,IVCN2026042010349,360466000000,https://detail.1688.com/offer/677881551971.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517762225472254336e0dbd&token=a82AKdNS%2F%2BNPe8sGp7vZjurC73vaKvzNVdxV55OFR9tSBcwwGUZhk4Izo3NkuSnS,1688链接,04-21发布,54405048166,72.22 ,五月热招,1
Komi 日本染发洗发水 500ml 瓶装,黑色的,5.5,https://cf.shopee.vn/file/vn-11134207-820l4-mi39tqaninswe9,http://shopee.vn/product/308128821/51752887211,Hair Care,Hair Colour,IVCN2026042010351,365279000000,https://detail.1688.com/offer/985292798943.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517762208402811629e108e&token=0%2BbFefYADJ6RUzDy6TiPwebpVVttvebWWMz5oHc4C0CHStz4zQ8krwJmxDG6G1eF,1688链接,04-21发布,51752887211,36.68 ,五月热招,1
Diane Maegami 棒状睫毛膏 10ml：一款能提供柔软、自然定型效果的睫毛膏，打造理想发型。,前上棍子硬,1.38,https://cf.shopee.vn/file/vn-11134207-820l4-mjo0m3zk1udhdb,http://shopee.vn/product/141570594/8318239476,Hair Care,Hair Styling,IVCN2026042010353,375453000000,https://detail.1688.com/offer/625063752847.html?spm=a26352.13672862.offerlist.4.18c722bezSTOBD&offerId=625063752847&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=4870457217660&trace_log=normal&uuid=dd84d4baa34b4bcea6963a9a7762ebdf&forcePC=1776221709531,1688链接,04-21发布,8318239476,20.70 ,五月热招,2
Diane Maegami 棒状睫毛膏 10ml：一款能提供柔软、自然定型效果的睫毛膏，打造理想发型。,直发亮泽,1.38,https://cf.shopee.vn/file/vn-11134207-820l4-mjo0m7t0kcg6f9,http://shopee.vn/product/141570594/8318239476,Hair Care,Hair Styling,IVCN2026042010355,375453000000,https://detail.1688.com/offer/625063752847.html?spm=a26352.13672862.offerlist.4.18c722bezSTOBD&offerId=625063752847&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=4870457217660&trace_log=normal&uuid=dd84d4baa34b4bcea6963a9a7762ebdf&forcePC=1776221709531,1688链接,04-21发布,8318239476,19.92 ,五月热招,2
O.TWO.O 冰爽定妆喷雾 + SPF30+ 全天候控油防水粉底液,03 裸米色,19.52,https://cf.shopee.ph/file/cn-11134207-820l4-mlluu78608ar26,http://shopee.ph/product/58413888/47856978973,Beauty Sets & Packages,,IVCN2026042010357,380623000000,"https://detail.1688.com/offer/674175627727.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=d6945218a49148d386b787dad7995ab3&sessionid=511d0469bc6fdc12e60fbfcf51500db0
https://detail.1688.com/offer/884932529580.html?spm=a26352.b28411319/2508.0.0",1688链接,04-21发布,47856978973,19.53 ,五月热招,1
Maycheer Pang Pang Hair Shadow 是一款遮盖脱发的粉状遮瑕膏，可以遮盖秃斑和发际线缺陷。,深灰色 - 组合 2,5.48,https://cf.shopee.vn/file/vn-11134207-820l4-mizefj72hb0nab,http://shopee.vn/product/917554088/45504047612,Hair Care,Hair Styling,IVCN2026042010359,385382000000,https://detail.1688.com/offer/644964167181.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,45504047612,5.49 ,五月热招,1
Kafen Sa La Hei Yo 染发护理液（黑色/棕色/可可色）400毫升,棕色 400毫升,4.64,https://cf.shopee.com.my/file/my-11134207-820ld-mifrbfossjy811,http://shopee.com.my/product/1145094531/56553336817,Hair Care,Hair Colour,IVCN2026042010361,395320000000,https://detail.1688.com/offer/981296462198.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417762224002846687e119d&token=J3a7uBPVvL7XT2YfDed2PaCx%2BwdnfRf4yPF3%2Fadt%2BiZk2%2FInl%2FZlyXDS%2BEzzAH8V,1688链接,04-21发布,56553336817,88.70 ,五月热招,1
Veinira 专业染发洗发水，含黑色或自然棕色染料，400毫升 – 无氨,200毫升亮棕色,8,https://cf.shopee.com.br/file/br-11134207-81ztc-mj36p5a7lz4111,http://shopee.com.br/product/742543926/22298795962,Hair Care,Shampoo,IVCN2026042010363,400681000000,https://detail.1688.com/offer/811859137483.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-21发布,22298795962,29.35 ,五月热招,1
止痒套装：适用于湿疹、干性皮肤、瘙痒的乳液和面霜，富含神经酰胺，舒缓保湿,止痒乳液,6.62,https://cf.shopee.ph/file/ph-11134207-81ztn-mgx4zrfx7ax6ab,http://shopee.ph/product/923778454/49300090065,Bath & Body Care,"Body Cream, Lotion & Butter",IVCN2026042010365,405077000000,https://detail.1688.com/offer/1006572571462.html?lang=zh&kjSource=pc&fromkv=refer:HVDFOR2TGRCFGTSGKJLUWVCDKFGDIWKUIFGUEV2HKUZVIRKOJJMEORJSIRGU2UZXJZJFSRKXLJGFUTZVLBMEKWSDKRGVMUKYIVMTGSKMGRMVIT2OKJMUOQJSIRBU4QSRJBCTGRCNJZFTOUCOGZIT2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,1688链接,04-21发布,49300090065,6.62 ,五月热招,1
[Elizavecca] CER-100 胶原蛋白包被蛋白离子注射液，50ml,[Elizavecca] CER-100 胶原蛋白包被蛋白离子注射液，50ml,2.5,https://cf.shopee.com.br/file/sg-11134207-82616-mjjau8dhtgxt9d,http://shopee.com.br/product/1520386302/51204749677,Hair Care,Hair Treatment,IVCN2026042010367,405441000000,https://detail.1688.com/offer/926892632125.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17762225643428635e105c&token=Qb2fprZJzBd%2FU8XiYZkrAAd13oDI0tDCnAkwN2so%2F4o4yhZ%2BrFol3gPg4yk1PCdK,1688链接,04-21发布,51204749677,11.99 ,五月热招,1
FelinWel造型蜡，不油腻，适用于卷发和毛躁发质，40克（可选配3把刷子套装）,1 + 3 把梳子,15.66,https://cf.shopee.vn/file/cn-11134207-7ras8-m84ivz5841aqd4,http://shopee.vn/product/1634702264/45755772258,Hair Care,Hair Styling,IVCN2026042010369,405521000000,"https://detail.1688.com/offer/920061706417.html?spm=a26352.b28411319/2508.0.0
https://detail.1688.com/offer/1008656157422.html?spm=a26352.b28411319/2508.0.0",1688链接,04-21发布,45755772258,15.66 ,五月热招,2
Eveline Slim Extreme 4D 速效强效燃脂霜，减少橘皮组织，预防产后妊娠纹 - 250毫升管装,1 管,7.5,https://cf.shopee.vn/file/vn-11134207-81ztc-mm2s5cbchfczff,http://shopee.vn/product/236277638/24460244720,Bath & Body Care,Others,IVCN2026042010371,405666000000,https://detail.1688.com/offer/687518260872.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,24460244720,22.57 ,五月热招,1
DHerbs 清真染发海娜洗发水，天然黑色，快速安全地遮盖白发，男士适用,组合 2 黑色,14.1,https://cf.shopee.com.my/file/my-11134207-820lg-mk98m5v5lde080,http://shopee.com.my/product/1688990711/44555787263,Hair Care,Hair Colour,IVCN2026042010373,410521000000,https://detail.1688.com/offer/990540409268.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,44555787263,14.10 ,五月热招,1
Moaw Moaws 草本美白粉 500克 - 含7种草本植物和红豆的美白沐浴粉,美白粉,7.72,https://cf.shopee.vn/file/vn-11134207-820l4-mhu4s9zp0ged4b,http://shopee.vn/product/1017289279/56252113211,Bath & Body Care,Body Masks,IVCN2026042010375,415206000000,https://detail.1688.com/offer/640023877938.html?spm=a26352.13672862.offerlist.23.27801e62nEEuWh&offerId=640023877938&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5743826639009&trace_log=normal&uuid=5e2b289a3e6b4dc7b92a9188c918e3d3&forcePC=1768821784922,1688链接,04-21发布,56252113211,7.72 ,五月热招,1
ALVA 水晶除臭剂套装 2 瓶，每瓶 120 克,ALVA 水晶除臭剂套装 2 瓶，每瓶 120 克,18,https://cf.shopee.com.br/file/br-11134207-81ztt-mkwhw6lab3eqc4,http://shopee.com.br/product/833284432/57406284274,Bath & Body Care,Body Deodorants,IVCN2026042010377,415569000000,https://detail.1688.com/offer/644465685509.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17762212579428268e0d83&token=EHMEMb%2BvdPDC1KjaoYqRQo0RVwe3bSFj%2BiStcuFF3THOsA89G0g9pxY0vNZSsJt2,1688链接,04-21发布,57406284274,102.47 ,五月热招,1
Perspirex强效止汗走珠香体露，有效消除异味 - 20毫升,强效 20 毫升,7.3,https://cf.shopee.com.br/file/cn-11134207-820l4-mm5rq63le1hed2,http://shopee.com.br/product/1703682259/27794422580,Bath & Body Care,Body Deodorants,IVCN2026042010379,425674000000,https://detail.1688.com/offer/1035295083036.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-21发布,27794422580,21.23 ,五月热招,1
喜马拉雅 护肤楝树姜黄沐浴露（400毫升）,沐浴露（400毫升）x2,8.92,https://cf.shopee.com.my/file/my-11134207-7r98u-lxqilnlnr8tsa4,http://shopee.com.my/product/4177366/12691241185,Bath & Body Care,Body Wash & Soap,IVCN2026042010381,430335000000,https://detail.1688.com/offer/920970093654.html?spm=a26352.13672862.offerlist.4.4ddb1e62jEUepO&offerId=920970093654&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=06575ef9f7b44619b9ada91114f974f3&skuId=5793945408256&forcePC=1772000460639,1688链接,04-21发布,12691241185,16.82 ,五月热招,1
【买一送一】MOAW MOAWS 滋养肌肤按摩油（香氛型）- 快速吸收，不油腻,爱之油,9.16,https://cf.shopee.vn/file/vn-11134207-820l4-micxc6032hhd49,http://shopee.vn/product/1017289279/52153772110,Bath & Body Care,Body Oil,IVCN2026042010383,445358000000,https://detail.1688.com/offer/1002452998679.html?spm=a26352.b28411319/2508.0.0,1688链接,04-21发布,52153772110,31.41 ,五月热招,1
The Ordinary 多肽丰盈精华液 - 30毫升/60毫升 | 令秀发更浓密、更丰盈,60毫升*1,10,https://cf.shopee.com.my/file/my-11134207-820l8-mlkc0bat9erz16,http://shopee.com.my/product/1657916354/46606948366,Hair Care,Hair Treatment,IVCN2026042010385,445620000000,https://detail.1688.com/offer/1016191826284.html?spm=a26352.b28411319/2508.0.0,1688链接,04-21发布,46606948366,10.39 ,五月热招,2
The Ordinary 多肽丰盈精华液 - 30毫升/60毫升 | 令秀发更浓密、更丰盈,60毫升*2,10,https://cf.shopee.com.my/file/my-11134207-820l8-mlkc0bat9erz16,http://shopee.com.my/product/1657916354/46606948366,Hair Care,Hair Treatment,IVCN2026042010387,445620000000,https://detail.1688.com/offer/1016191826284.html?spm=a26352.b28411319/2508.0.0,1688链接,04-21发布,46606948366,76.40 ,五月热招,2
SOME BY MI 蜗牛 Truecica 奇迹修复低 pH 值凝胶洁面乳 100ml,蜗牛洁面乳 100毫升,12,https://cf.shopee.ph/file/sg-11134207-8261a-mlllfoiowiyp54,http://shopee.ph/product/153457868/7405445312,Skincare,Facial Cleanser,IVCN202604206599,10251942063,https://detail.1688.com/offer/941218116272.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,7405445312,22.26 ,五月热招,1
LUXE ORGANIX 积雪草救援镇静精华液 30ml,LUXE ORGANIX 积雪草救援镇静精华液 30ml,8,https://cf.shopee.ph/file/ph-11134207-81ztl-mliqj38y287jbb,http://shopee.ph/product/92328166/3636933401,Skincare,Facial Serum & Essence,IVCN202604206601,21381130725,https://detail.1688.com/offer/870669531835.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-21发布,3636933401,14.87 ,五月热招,1
Bio-essence Bio-Water B5 保湿乳液（150毫升）,默认,6.75,https://cf.shopee.com.my/file/my-11134207-7r98r-lrzdehq2x25gc9,http://shopee.com.my/product/193290472/3208228829,Skincare,Toner,IVCN202604206603,21398834299,https://detail.1688.com/offer/768843024993.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688链接,04-21发布,3208228829,23.43 ,五月热招,1
Bio-essence Bio-Water B5 保湿凝胶（50克）,默认,11.97,https://cf.shopee.com.my/file/my-11134207-7r991-lrz91pse69djdd,http://shopee.com.my/product/193290472/3308162885,Skincare,Facial Moisturizer,IVCN202604206605,21398834313,https://detail.1688.com/offer/696485835674.html?spm=a26352.b28411319.offerlist.81.346f1e62ehvkgr,1688链接,04-21发布,3308162885,11.97 ,五月热招,1
正在加载...,默认,5.3,https://cf.shopee.com.my/file/my-11134207-7r98v-lu8jw1mb2q65b1,http://shopee.com.my/product/78248634/2121566806,Men's Care,Skincare,IVCN202604206607,21398834541,https://detail.1688.com/offer/871500253771.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-21发布,2121566806,5.30 ,五月热招,1
Oxy 日夜贴片 52 片装,默认,18.3,https://cf.shopee.com.my/file/my-11134207-820lg-mmk70f1fcmis13,http://shopee.com.my/product/28285874/5849164891,Skincare,Acne Treatment,IVCN202604206609,21702911785,https://detail.1688.com/offer/949296503867.html?spm=a26352.13672862.offerlist.1.15301bf990X3aq&offerId=949296503867&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5893468056122&trace_log=normal&uuid=dad97d112f6d4f2193716ce6a4773304&forcePC=1766139544901,1688链接,04-21发布,5849164891,18.30 ,五月热招,1
LUXE ORGANIX 焕彩维他命C洁面乳 150克,LUXE ORGANIX 焕彩维他命C洁面乳 150克,6.5,https://cf.shopee.ph/file/ph-11134207-7rasc-m9slk6bvtm842e,http://shopee.ph/product/92328166/6650645146,Skincare,Facial Cleanser,IVCN202604206611,21788257954,https://detail.1688.com/offer/993332293907.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,6650645146,11.16 ,五月热招,1
Melano CC 维他命 C 亮白精华液 20ml,默认,5.58,https://cf.shopee.com.my/file/my-11134201-7rase-m3u3mexsgq9tc0,http://shopee.com.my/product/28285874/9852274966,Skincare,Facial Serum & Essence,IVCN202604206613,25772711609,https://detail.1688.com/offer/909352721946.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-21发布,9852274966,5.58 ,五月热招,1
理肤泉 Cicaplast Baume B5 肌肤修护霜 40ml,理肤泉 Cicaplast Baume B5 肌肤修护霜 40ml,7,https://cf.shopee.vn/file/sg-11134201-82613-mm8fjppd3i88e0,http://shopee.vn/product/412741369/6490817652,Skincare,Facial Moisturizer,IVCN202604206615,26182581346,https://detail.1688.com/offer/926102147147.html?spm=a26352.13672862.offerlist.62.66cb1e62abzLvg&offerId=926102147147&abBizDataType=cbuOffer&trace_log=normal&uuid=616af554665247f788de7f5094685a5f&skuId=5974176114876&forcePC=1763966874245&version=default,1688链接,04-21发布,6490817652,19.94 ,五月热招,1
飞利浦多功能理容系列 1000 MG1100/16，采用双重切割技术（电动剃须刀、理发器）,飞利浦多功能理容系列 1000 MG1100/16，采用双重切割技术（电动剃须刀、理发器）,30,https://cf.shopee.ph/file/93d6ee3d1eac76c9b393e8b0718f7cec,http://shopee.ph/product/561819667/10564594491,Men's Care,Shaving & Grooming,IVCN202604206617,27878213539,https://detail.1688.com/offer/801044252816.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,10564594491,112.21 ,五月热招,1
【新品】飞利浦 3000 系列防水身体修剪器，三重防护剃须 BG3470/15,BG3007/01,58,https://cf.shopee.com.my/file/my-11134207-820l8-mm7avir6crgg1e,http://shopee.com.my/product/869677905/21552543029,Men's Care,Shaving & Grooming,IVCN202604206619,29204276701,https://detail.1688.com/offer/647046001836.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-21发布,21552543029,164.57 ,五月热招,1
Hada Labo 深层清洁祛痘洁面乳,Hada Labo 深层清洁祛痘洁面乳,8.2,https://cf.shopee.com.my/file/my-11134201-7rasm-maoddu0z6upi86,http://shopee.com.my/product/21516516/298300405,Men's Care,Skincare,IVCN202604206621,30352092590,https://detail.1688.com/offer/583500867257.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17685342583517067e11c7&token=gLh8SA0NktQHWRpJzc7drrQBezD%2FVNI2n3wSHhdhI17VsNK5ebA0zkRo8aXOT4xQ,1688链接,04-21发布,298300405,8.21 ,五月热招,1
BENZAC 中度痤疮凝胶 5% 15克,BENZAC 中度痤疮凝胶 5% 15克,7.5,https://cf.shopee.com.my/file/sg-11134201-8261f-mkuncep35xj73e,http://shopee.com.my/product/21516516/907939003,Skincare,Acne Treatment,IVCN202604206623,30352101389,https://detail.1688.com/offer/910829627548.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-21发布,907939003,7.50 ,五月热招,1
露得清水活盈透保湿凝露 50克,默认,12.29,https://cf.shopee.com.my/file/my-11134207-820lh-mfes89j51ma64c,http://shopee.com.my/product/62781995/1078001132,Skincare,Facial Moisturizer,IVCN202604206625,30442649076,https://detail.1688.com/offer/917323819424.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-21发布,1078001132,12.30 ,五月热招,1
飘秀天然维生素E护肤元素胶囊60粒,飘秀天然维生素E护肤元素胶囊60粒,7,https://cf.shopee.com.my/file/0677db43baadd964b5b30b7b37375984,http://shopee.com.my/product/20211740/3436937808,Skincare,Facial Oil,IVCN202604206627,31054835437,https://detail.1688.com/offer/667233174172.html?spm=a26352.b28411319.offerlist.1.64061e62WmALll&cosite=-&tracelog=p4p&_p_isad=1&clickid=361b331870a84237963862bd22585d9b&sessionid=3d14d6798d5d4fe18e61b8ab2805f223,1688链接,04-21发布,3436937808,16.74 ,五月热招,1
9 Wishes Hydra Skin Ampule II 30ml,9 Wishes Hydra Skin Ampule II 30ml,6,https://cf.shopee.vn/file/vn-11134207-820l4-mivb21eeng920a,http://shopee.vn/product/259353668/7832984036,Skincare,Facial Serum & Essence,IVCN202604206629,32099780146,https://detail.1688.com/offer/855132446777.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b969a17452342130017104e1a2a&token=P6q016ZKE7OCiR%2FECXjCkWeNl0C%2B%2BdGNSKvEyPoSUa9FDzWcalZ%2F%2BkbQ0CEViVVk,1688链接,04-21发布,7832984036,27.44 ,五月热招,1
美颜琼美白、抗衰老、保湿紧致颈霜 40克,美颜琼美白、抗衰老、保湿紧致颈霜 40克,6.64,https://cf.shopee.vn/file/cn-11134207-7ras8-m9vit1j62ieqdd,http://shopee.vn/product/147745065/2316725880,Skincare,Facial Moisturizer,IVCN202604206631,32106523135,https://detail.1688.com/offer/594625566804.html?from,1688链接,04-21发布,2316725880,6.64 ,五月热招,1
【FDA批准】SKIN1004 马达加斯加积雪草透明质酸水润防晒精华双包装（50毫升*2）,【FDA批准】SKIN1004 马达加斯加积雪草透明质酸水润防晒精华双包装（50毫升*2）,8,https://cf.shopee.ph/file/ph-11134207-7r98t-lp4x0470bm1be7,http://shopee.ph/product/562480405/22019373901,Skincare,Face Sunscreen,IVCN202604206633,39364993330,https://detail.1688.com/offer/996377321028.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-21发布,22019373901,29.97 ,五月热招,1
【medicube官方】PDRN粉色胶原蛋白胶囊霜 | 轻盈保湿 | 烟酰胺 | 改善肤色不均,PDRN精华液+乳霜,23,https://cf.shopee.com.my/file/my-11134207-7rasb-m9tv97dayp6aac,http://shopee.com.my/product/564298235/27781666433,Skincare,Facial Moisturizer,IVCN202604206635,39562652326,"https://detail.1688.com/offer/903682558622.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/863633054398.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982",1688链接,04-21发布,27781666433,80.17 ,五月热招,2
Ekseption 全天防护 SPF50 防晒霜 50ml,Ekseption 全天防护 SPF50 防晒霜 50ml,12,https://cf.shopee.vn/file/vn-11134207-81ztc-ml1kacjqlfk205,http://shopee.vn/product/1000307242/24466936887,Skincare,Face Sunscreen,IVCN202604206637,39755429172,https://detail.1688.com/offer/716297212686.html?spm=a26352.13672862.offerlist.4.4ed554b8ugeTPb&offerId=716297212686&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5981324258207&trace_log=normal&uuid=ead01946a8e945aabc297f0ed55bd0bc&forcePC=1767610512531,1688链接,04-21发布,24466936887,117.13 ,五月热招,1
